,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
16262,CNGB3,0.924556428661284,-0.00134701104053666,0.0050205868237604,-0.00771460890483371,0.973106584848748
16263,RP11-252A24.3,0.924512758625052,-0.000260446622214468,0.010176958157771,-0.0106978514021999,0.973106584848748
16264,SH3GLB2,0.924689392404733,0.00567384747268673,0.0762495662361464,-0.0649018712907729,0.973126857042227
16265,SNX18,0.924662117062272,-0.00565400672881211,0.0392575543491321,-0.0505655678067563,0.973126857042227
16266,CTD-2240J17.4,0.925522880023597,-0.00125949665609238,0.00464734923973638,-0.00716634255192114,0.973287201321961
16267,GLDC,0.924983725668441,1.55451154456553e-05,0.016933385239788,-0.0169022950088967,0.973287201321961
16268,HOXA1,0.925524085757876,-0.00219873944957828,0.0087692863532076,-0.0131667652523642,0.973287201321961
16269,LA16C-352F7.1,0.925505731289842,-0.00225828254252974,0.00846775565106656,-0.012984320736126,0.973287201321961
16270,LINC00482,0.925361759609144,-0.00131204894880837,0.00471439795295918,-0.00733849585057592,0.973287201321961
16271,LINC01252,0.925213714000886,-0.00105262123992883,0.0101210096827922,-0.0122262521626498,0.973287201321961
16272,NLRP2,0.925270603151432,-0.00360307876423382,0.0429471032744532,-0.0501532608029208,0.973287201321961
16273,NSDHL,0.925299614308175,0.00219224664615233,0.0452972379217599,-0.0409127446294552,0.973287201321961
16274,RFPL3S,0.925233959460918,0.00201785751626475,0.0141238289269731,-0.0100881138944436,0.973287201321961
16275,RP11-383J24.1,0.925058871918136,0.0012671157714792,0.00890949078080983,-0.00637525923785143,0.973287201321961
16276,TBX22,0.92527086789271,0.000820449118673235,0.00786523937040291,-0.00622434113305644,0.973287201321961
16277,WDR72,0.925424410108416,0.00084023310064496,0.0449790437926036,-0.0432985775913137,0.973287201321961
16278,CTC-523E23.11,0.925734250481652,-0.00186195587864105,0.00698146534561392,-0.010705377102896,0.973388659440448
16279,IKZF2,0.925838036732801,0.00243671420840802,0.0165531819978075,-0.0116797535809915,0.973388659440448
16280,PNPLA3,0.925848032035399,0.00153160931801436,0.0188086799602783,-0.0157454613242495,0.973388659440448
16281,STARD6,0.925737688113416,0.00105316927768347,0.00944356380080378,-0.00733722524543683,0.973388659440448
16282,ITGA2,0.926077459401458,0.00137737829550885,0.0232852908673613,-0.0205305342763436,0.973570069559928
