,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
10015,ODC1,0.121928335432916,-0.0100620456939788,0.0392467413257672,-0.0593708327137249,0.189387637143729
10016,KIAA0101,0.122079953154709,0.069297209622572,0.138204730097648,0.000389689147495778,0.189604208394035
10017,PBX4,0.122211047108695,-0.00699272062704766,0.0182902808925915,-0.0322757221466868,0.189781215369643
10018,RANGRF,0.122218321906215,-0.0236454582803492,0.0164902826087461,-0.0637811991694445,0.189781215369643
10019,SLC44A4,0.122268185239716,NA,NA,NA,0.189839693541173
10020,AC092835.2,0.122311112394405,0.00847710577434174,0.02638131767561,-0.00942710612692651,0.189887391657421
10021,COL6A1,0.122562948296689,0.0125216038610805,0.0307638516053072,-0.00572064388314614,0.190259377677207
10022,PBX3,0.122583319100767,-0.00340291864523212,0.032106386382749,-0.0389122236732132,0.19027201276507
10023,TWF2,0.122625316483998,-0.00413769315580051,0.0283237979775487,-0.0365991842891497,0.190318210438498
10024,MIR940,0.122696650183786,-0.00612928915714469,0.00310470418193411,-0.0153632824962235,0.190409925205405
10025,ZNF788,0.122734761802154,0.00436117230137403,0.0281457132472514,-0.0194233686445033,0.190450070283722
10026,C15ORF41,0.122780325993405,-0.0120295262507705,0.00883399058283069,-0.0328930430843717,0.190501770512009
10027,CCNDBP1,0.122868621631823,0.00524328708018409,0.0366751240219589,-0.0261885498615907,0.190619754473386
10028,AP000344.3,0.122926743048485,-0.0082257305674113,0.00075682614269482,-0.0172082872775174,0.190690906946772
10029,RIN3,0.123029262684463,-0.0127058406683666,1.36434164404054e-05,-0.0254253247531735,0.190830911388923
10030,CPA1,0.123056365159118,NA,NA,NA,0.190853919881878
10031,ART5,0.123086899403872,0.00636649457491996,0.0165151250138968,-0.00378213586405688,0.190882245750836
10032,CDH11,0.123221653866437,-0.0133369813439178,0.0188546781369266,-0.0455286408247622,0.191072173798475
10033,FAM19A2,0.123292200689807,-0.00862068403565378,-0.00114335358680034,-0.0160980144845072,0.191143459630321
10034,ICAM2,0.123283918630039,0.00871711720276134,0.0200827767178405,-0.00264854231231782,0.191143459630321
10035,DCAF6,0.123333293922474,-0.00274583896786032,0.0274608102045654,-0.032952488140286,0.191188113628102
10036,BPGM,0.123354353110282,0.00953946560644468,0.0358995936443783,-0.0168206624314889,0.191201705558345
10037,CCDC28A,0.123394917271689,0.00846989827164238,0.0469206613461726,-0.0299808648028878,0.191245524865836
10038,SLC26A11,0.123432735948189,0.0201926446268975,0.0530125717178173,-0.0126272824640224,0.191285080734213
10039,FNBP1,0.123471554568408,0.0207470993089504,0.0457975281592496,-0.00430332954134888,0.191326178191668
10040,PDE6C,0.124070442356586,NA,NA,NA,0.192235039970025
10041,RP11-171I2.4,0.124251594920621,NA,NA,NA,0.192496545223103
10042,LRRC37A,0.124271101544487,0.0063354757917611,0.0149744806612307,-0.0023035290777085,0.192507593669193
10043,STAR,0.124300641635735,0.00360517716827481,0.00886333438952772,-0.00165298005297811,0.192534181149606
10044,USF3,0.124369250175508,0.0122666243892667,0.0449758783071404,-0.020442629528607,0.192621271976324
10045,COPZ1,0.124421652852486,-0.020374515748494,0.0369955903241445,-0.0777446218211326,0.192676353345429
10046,INA,0.124429586378772,0.00266805450040236,0.0451853100628401,-0.0398492010620354,0.192676353345429
10047,AC011298.2,0.124486723058914,0.00872080268367138,0.0230482339539675,-0.00560662858662479,0.192745641873641
10048,FAM109B,0.124518129873371,0.00920267304303313,0.026467396513501,-0.0080620504274347,0.192775082435326
10049,HSP90AA1,0.124568584765052,-0.0539601288525828,0.00308640433113236,-0.111006662036298,0.19283400384169
10050,SLC25A10,0.124597297432385,-0.00710555825963449,0.00775822337208587,-0.0219693398913548,0.192859259587879
10051,SLC43A2,0.124731910741341,0.014379381834246,0.0371662137887644,-0.00840745012027247,0.193048413440682
10052,CSNK2A3,0.124787258599368,0.013060091025522,0.031930311265405,-0.00581012921436093,0.193100386673575
10053,TAF7L,0.124790318027092,0.00800209134964588,0.0175712548375265,-0.00156707213823478,0.193100386673575
10054,BAG3,0.124875901358392,0.0225058174789092,0.0703433548101644,-0.0253317198523461,0.193213598720026
10055,FOCAD,0.12492475472139,0.00450161253255306,0.0242470001733811,-0.015243775108275,0.19326996364455
10056,RWDD3,0.125191565254448,0.00413904585874834,0.0177580479565754,-0.00947995623907871,0.193663483402764
10057,TCEAL4,0.125211601749754,-0.0448391551142329,0.00131784803218968,-0.0909961582606554,0.193675218933993
10058,PHLDA2,0.12526806639914,0.0215247242203256,0.0442583818235649,-0.00120893338291373,0.193743292991153
10059,MPP2,0.125282235916916,0.0116993492209221,0.035874564648667,-0.0124758662068228,0.193745945116169
10060,CFI,0.125335907351531,NA,NA,NA,0.193790415938814
10061,SDR16C5,0.125332899230179,-0.00375253758419132,0.00157508890677662,-0.00908016407515926,0.193790415938814
