PPP1R1B	0.963091788065206
NR2F2	0.964826239175187
RUNX1T1	0.966903386176989
BHMT	0.968697498163145
PSORS1C1	0.974294559409422
FOXA3	0.979551744233333
LY6H	0.982847723953707
CFHR3	0.986142469986458
LINC00511	0.992259447453213
PODN	1.00411485947681
SLC52A3	1.00485512328598
ADH1C	1.0077258549894
HYDIN	1.0086538257023
ABCC9	1.00943315614469
MAL2	1.0145565849764
PAGE2	1.01841781213906
CBLC	1.02585794034662
INA	1.02815915345198
RNF183	1.03891302975663
CST4	1.04500113441948
SNAP25	1.05107334515298
NPTX1	1.06544743405688
TMC5	1.06586955187241
COLCA2	1.06797737716034
KCNH8	1.06980636065375
CKMT1B	1.07867666938809
ADAMTSL1	1.07984730982552
IRX2	1.08885396733001
SALL3	1.09167353897264
PPP2R2C	1.10177916578462
BRINP1	1.10257581979054
KCNF1	1.10794735371625
DPF1	1.10864703177783
PI16	1.11443934212173
RP11-507B12.2	1.11747512548889
NOL4	1.12248439517065
RGS4	1.13410249926965
CALCB	1.13574152865578
XKR9	1.13580065616224
NGB	1.13614048679429
TNFRSF11B	1.14625833755272
JPH1	1.1543780188728
TBX15	1.15507968042819
INSM1	1.17519075834972
FZD9	1.17942350015734
CALY	1.18777475069998
FAM188B	1.18832558227687
IQCA1	1.19481874537805
C5ORF58	1.19515053951245
F2	1.19681132746518
EGFL6	1.20908089240272
IGSF9	1.21163748952181
PAX6	1.2124937226492
ALOX15	1.21402862089645
KCNK3	1.21450152850279
STRA6	1.21662340136097
SLIT3	1.21738476498082
NPY	1.21772636818496
KCNK1	1.21944940903236
FAM9B	1.22418912254446
SEMA6A	1.22581462426347
KIAA0895	1.24506151064185
SCN8A	1.24962090162966
LINC00581	1.26721829022451
MYO3A	1.26810167515652
EPS8L3	1.2708847636373
MRAP2	1.27518434708232
PPP1R3C	1.28068558540692
ARHGEF38	1.28747548986018
RCOR2	1.28914227730366
RYR2	1.2952266948718
FAM183A	1.30024531434177
MUC21	1.30541559952867
PARD3B	1.31067463020249
TMEM30B	1.31936982237331
BCAM	1.32466939577221
SULT1C2	1.3264217475395
FOXG1	1.32702322627096
CADPS2	1.32835306289468
TBX1	1.33239867770141
HOXD1	1.33879718003917
HOXC9	1.33911203114659
ADRA2A	1.33963088985207
BAALC	1.33985903591553
PRR36	1.34412056031491
LINC01413	1.3441283185146
CSPG5	1.34896229520472
DLL3	1.35560847198742
POU3F2	1.35700132262624
HRASLS	1.35863498436508
NPR2	1.36342267525355
CLGN	1.36817289321641
CNTNAP5	1.36987874756951
CCER2	1.37467080743815
GABRE	1.37549165212831
NPM2	1.38044510818542
ZDHHC15	1.38883495596578
DMRTA1	1.39100954372934
RBFOX2	1.39366245564855
NRXN1	1.39440931130793
C5ORF38	1.39705946687772
NR0B2	1.3996914257604
SERPINE2	1.40096130173112
SEC11C	1.40462837748063
SERTAD4	1.40750027697058
XAGE1A	1.41011668774849
PTPRZ1	1.41036178267374
DSP	1.41466175600164
DDX25	1.41650230353287
KCNK9	1.42074852072513
KCNK15	1.42626838507575
HSD11B2	1.43329852522789
AP000344.3	1.43407709753808
KCNT1	1.44075919072747
PAX5	1.46259084151726
TAC3	1.47051208859352
PSCA	1.47749326920203
ONECUT2	1.47788057075347
ATP8A2	1.4915487843628
SYT14	1.49322041493193
NHLH2	1.49504881398274
BCAR1	1.49699131258396
GOLT1A	1.4987752529385
CA10	1.50302299338166
FAM19A1	1.5133423555538
C12ORF56	1.51643688590236
DLK1	1.51696383842325
HEYL	1.53921830699338
SPEF1	1.54047147995897
AC005537.2	1.54681963046371
GRB7	1.54791556878312
CNTN1	1.5485116444183
PLCH1	1.55022655955813
PIANP	1.55444515166677
SOWAHA	1.56059228961754
DIRAS2	1.56062935391233
TUBB2B	1.58710478056925
BAIAP2L2	1.58916005805867
TEAD1	1.59501884269844
VPS37D	1.59570055560334
DOK6	1.59820232596637
CAMK2B	1.59894319630169
NETO1	1.60105121449742
FAM3D	1.60392087574919
NRXN3	1.60997510385621
HOXD13	1.61594485472594
KIAA1161	1.61926040615621
ASTN2	1.62640788474928
PLPP2	1.6273820883734
SCGB2A1	1.6377859744366
SLC26A10	1.64828331177432
TNXB	1.64910504249323
MAGEA4	1.65211948735122
HOXD9	1.65262046174669
TMEM114	1.66013497901006
SNCAIP	1.66081328657614
KIF7	1.66558556844775
NFASC	1.66603864260098
SHOX2	1.66873779531441
UBE2QL1	1.67507656267602
FHOD3	1.67647546638476
SLC38A3	1.67712387230709
NFATC4	1.68030274740497
ATP12A	1.6834195337611
WISP2	1.68360781227931
SMIM6	1.68520519726797
NCAM1	1.68667720657431
AADAT	1.69273071869724
KIF5A	1.69374449144356
MARVELD2	1.69677616281256
ADCY1	1.70201444525357
SYT5	1.70257180104511
C1QL1	1.70367605428191
RIMBP2	1.70389990370044
SMIM22	1.70692383967611
EPCAM	1.70940605809269
FST	1.71124488006138
STMN1	1.71427516836573
STK33	1.71539276936338
U47924.27	1.71601427260432
MAP1B	1.71636185623114
TF	1.72472229604169
COLEC11	1.72825271961564
CPLX2	1.73077302181338
CLDN9	1.73081923174116
C14ORF39	1.73299749348246
NPAS3	1.74043415513532
KCNB2	1.74111771536377
BEX1	1.74897601983456
ANO1	1.7493662040551
FREM2	1.75627416508278
RASSF9	1.75791262377497
PAWR	1.76415017119709
HOXB8	1.76946472871485
TSPAN19	1.77070259540665
MKRN3	1.77164231223322
SCARA5	1.77342806389537
DNAJC22	1.77430511611878
ITLN1	1.77600823344018
RHBDF1	1.78533019401423
TRIM29	1.79097587103507
ARHGAP42	1.79590969236229
VWA5B2	1.79801561239721
DEUP1	1.79856387606528
F10	1.79922550171703
SMOC1	1.79993915274556
PAGE5	1.80271244153555
IFI27	1.80467353596733
LINC01558	1.81933172776299
CADPS	1.82160139370359
SFTA2	1.8224158055736
HS6ST2	1.82516509545563
KRT18	1.82536121473411
PITPNM3	1.82655329522145
GRIK2	1.8273579719384
CD164L2	1.82791247641894
C2CD4A	1.83278903835993
POF1B	1.8395132205302
ROPN1B	1.84084558503718
CACNA1B	1.84328717936124
BEST3	1.85121725887045
GCNT3	1.85542502523803
INMT	1.85844591443604
METTL1	1.8599023105877
CD24	1.86229635496472
GNGT1	1.86752205214164
LYRM5	1.87065811745199
RP11-80F22.15	1.87178943693237
WNT4	1.87207057901382
HOXB6	1.87360937155202
RERG	1.87516107753884
LIFR	1.87537001675742
VEGFC	1.88383395176292
FNDC5	1.88386249521904
ACTA1	1.88469025076689
PRR18	1.88510430944158
SNTN	1.89100266106082
SIX1	1.89382417003941
HPCA	1.89434753599294
XAGE1B	1.89511002559478
CDKN2A	1.89642971994089
MEOX2	1.89832686347815
RBM24	1.91280360206803
ILDR2	1.91431063833149
RPS6KA6	1.9242780257918
TRPM8	1.9279018227399
PHYHIPL	1.93446028474687
A1CF	1.93675951327953
FAM81B	1.93749362527514
TMPRSS3	1.93776247075536
TNNI3	1.93876026383046
FOXS1	1.94482254927738
SFTPB	1.94602236291327
NFIB	1.94772938131798
PON1	1.95127246198167
MAP9	1.9532805222935
TUSC3	1.95676245723504
NPW	1.95817371212581
WNK2	1.96446763271456
AZGP1	1.96475231805771
DYDC2	1.96546689553108
RP11-486G15.2	1.96702244182256
GABRB3	1.96970769338232
MAGEA3	1.97225607908007
KIAA0087	1.97297721276774
COL22A1	1.97481196494371
PLCB4	1.97968128448373
C1ORF194	1.98457347171169
CNTNAP2	1.98649790807517
BEX2	1.99102089677354
FIGN	1.99391664742609
AKR7A3	1.99613970329221
FAM69B	1.99782387300978
