,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
9956,NECTIN1,0.55630568654117,-0.0245867274826279,0.0189297913015385,-0.0681032462667943,0.753553228391846
9957,TOLLIP,0.556337711174823,0.0277967406298142,0.0968566952111362,-0.0412632139515078,0.753553228391846
9958,TRAC,0.556321314842208,0.00405175574761671,0.0254860596840749,-0.0173825481888415,0.753553228391846
9959,CMTM6,0.556566935942196,-0.0369607965959552,0.0266387954695459,-0.100560388661456,0.753724836358753
9960,RIMS1,0.5565761691973,0.0141656564490664,0.0523045231385093,-0.0239732102403764,0.753724836358753
9961,MAN2C1,0.556998309637867,-0.00592949969741371,0.0277462402415806,-0.039605239636408,0.754092156660515
9962,RAB20,0.556928059452185,-0.000809993981996509,0.0136712185771152,-0.0152912065411082,0.754092156660515
9963,STK17B,0.557015136180954,-0.00956101994026721,0.0270837618629671,-0.0462058017435015,0.754092156660515
9964,AP001432.14,0.557102939582794,0.00139321023028156,0.0174386659124675,-0.0146522454519044,0.75413533210485
9965,BCORL1,0.557316445631373,-0.00921397318224667,0.0054525444244947,-0.023880490788988,0.754348642114999
9966,FDXACB1,0.557436437129358,0.00712082189913657,0.0354405883377642,-0.0211989445394911,0.754381536245153
9967,RP11-452L6.1,0.557452607633114,0.00271939060531876,0.028163054504441,-0.0227242732938035,0.754381536245153
9968,SHPRH,0.557651392500046,0.00464010128314141,0.0663823495193122,-0.0571021469530294,0.754574837684653
9969,SYN3,0.557710307770607,0.000976407148531408,0.0255597643835174,-0.0236069500864545,0.754578857579491
9970,PLCG1,0.557868059347077,-0.00927020313518132,0.0152999070333324,-0.033840313303695,0.754716588211973
9971,COPS7A,0.558071219441901,0.00790850172419333,0.0646396134438282,-0.0488226099954415,0.75484001281913
9972,TCTA,0.558067163548429,-0.0138430384894423,0.0380288902727752,-0.0657149672516599,0.75484001281913
9973,PTPRK,0.558244239147443,-0.0325235755693888,0.0232010315702955,-0.0882481827090731,0.754998325240219
9974,C10ORF88,0.558356216783686,0.0102190108161787,0.032201808184178,-0.0117637865518205,0.75507405774798
9975,ANXA1,0.558562448327156,-0.0114064599181904,0.0111988984228635,-0.0340118182592442,0.755135573066187
9976,ETNK2,0.558569662847075,-0.00521704406130589,0.0154742296589394,-0.0259083177815512,0.755135573066187
9977,RP11-286N22.8,0.55854046249686,-0.00512534018824559,0.0112914162247646,-0.0215420966012558,0.755135573066187
9978,FUT8,0.558770472656841,0.0255073315253567,0.0834271074459963,-0.0324124443952828,0.755294680829226
9979,HOOK3,0.558855346580344,-0.0251062684732176,0.0369413918604108,-0.0871539288068459,0.755294680829226
9980,LHX6,0.558849924260798,0.037798019503654,0.111479177451949,-0.0358831384446405,0.755294680829226
9981,WDR27,0.558987289316174,0.00903149624888053,0.0314752841550319,-0.0134122916572708,0.755397310720024
9982,SRRD,0.559048667934851,0.0308619727491692,0.0967808167473628,-0.0350568712490244,0.755404571539297
9983,FAM13C,0.559556368557415,-0.00912555026034612,0.00829475579864739,-0.0265458563193396,0.755787732736072
9984,FAM66B,0.55949350538873,0.00881299074230414,0.0364741657505009,-0.0188481842658926,0.755787732736072
9985,MAP3K8,0.559524867288382,0.00129922360235325,0.0184140276995625,-0.015815580494856,0.755787732736072
9986,RP11-624L4.1,0.559527946022839,-0.0105295809276042,0.00619053273554677,-0.0272496945907551,0.755787732736072
9987,USP22,0.559685465259406,-0.0352329976650922,0.0256666518067384,-0.0961326471369229,0.755886407872121
9988,C2ORF81,0.559821032967498,0.00697551620479801,0.0237826349913647,-0.00983160258176864,0.755993801828756
9989,GALNT12,0.559970276403784,-0.00911032127988482,0.0181625494977272,-0.0363831920574968,0.756119640417884
9990,TTC30A,0.560094036027936,0.00259639842361687,0.0286476384315067,-0.023454841584273,0.756211046841322
9991,HCG11,0.560409960468936,-0.00238979675982453,0.0299574046545249,-0.0347369981741739,0.756460820513693
9992,PRR5,0.560447284949091,0.00153135792833523,0.0147347170373327,-0.0116720011806622,0.756460820513693
