,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
7178,VAV3,0.40502839997346,-0.00386752907820504,0.00137452579812521,-0.00910958395453529,0.859317010754504
7179,RP11-1275H24.2,0.405117214177132,0.00660657706323951,0.0170294031690934,-0.00381624904261439,0.859327997579114
7180,TERF2,0.405146432636289,-0.00443574619874672,0.0174077989473077,-0.0262792913448012,0.859327997579114
7181,MAPKBP1,0.405250190634054,-0.00534159144423408,0.00204898131562886,-0.012732164204097,0.859428373926475
7182,MSI1,0.405434653553879,0.0101279518426878,0.0256399244624172,-0.00538402077704163,0.859580166918005
7183,SPG20,0.405422273790335,0.0134298627755377,0.0409393433988379,-0.0140796178477626,0.859580166918005
7184,EPS15,0.405527776955083,-0.0102661505302819,0.00535525294658942,-0.0258875540071532,0.859657922501247
7185,NDUFV1,0.405619554505281,-0.00643590553135182,0.0354566444148476,-0.0483284554775512,0.859732803835897
7186,CA9,0.405893017069537,-0.015024082629394,0.0083394626149346,-0.0383876278737226,0.859953360733441
7187,CAPS,0.405866281651824,0.00658680339908731,0.017082253532761,-0.00390864673458635,0.859953360733441
7188,DSEL,0.405780277325608,-0.0104561071077014,0.00452570487267108,-0.0254379190880739,0.859953360733441
7189,ZNF408,0.406070929133239,0.00636685606480491,0.0175251994745255,-0.00479148734491567,0.860210624533328
7190,MMACHC,0.406146857330879,-0.00207341347300077,0.00636416105192279,-0.0105109879979243,0.860251806716545
7191,MTHFD1,0.406418206562379,-0.0167436548886041,0.00727015128871814,-0.0407574610659264,0.86046751949652
7192,SBNO1,0.406376572391581,0.0180214320239945,0.0569079549880354,-0.0208650909400465,0.86046751949652
7193,TBC1D2B,0.406395670825285,-0.00496181557745567,0.00394293979314228,-0.0138665709480536,0.86046751949652
7194,SHOC2,0.406575889089508,0.00446777958182319,0.0242139980936293,-0.015278438929983,0.86068170905534
7195,ZNF638,0.406721246418182,-0.0241303075036898,0.0111403793346904,-0.0594009943420699,0.860869751452743
7196,KIT,0.406823258477579,0.0123121652988868,0.0412893932886846,-0.0166650626909109,0.860938289647076
7197,SMC2-AS1,0.406866693189967,-0.00471108279679142,0.00169647531107835,-0.0111186409046612,0.860938289647076
7198,SPNS2,0.407061954148116,-0.0036689380542549,0.00353773130563984,-0.0108756074141496,0.861231800461469
7199,C12ORF49,0.407214578551645,-0.0186319714639818,0.011319558641042,-0.0485835015690055,0.861288873183387
7200,CARNMT1,0.407238345874845,-0.00692743706413299,0.00406549806413654,-0.0179203721924025,0.861288873183387
7201,KDR,0.407258597136619,0.0048353591436156,0.0125269723245938,-0.00285625403736256,0.861288873183387
7202,CYB5D1,0.407323832390003,0.00144261504818998,0.0133070049319534,-0.0104217748355734,0.861307226252062
7203,BAG6,0.407401077515386,-0.020207725680381,0.0152035882519735,-0.0556190396127355,0.861350966192116
7204,C11ORF49,0.407632880681548,0.0123270107857009,0.0378278439599801,-0.0131738223885782,0.861695701867808
