,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
13253,PRDM15,0.88012685901214,-0.00224413344894432,0.0146961218407694,-0.0191843887386581,0.956896394137623
13254,GPR108,0.880217745732068,0.00742448905100178,0.0442205973349186,-0.0293716192329151,0.956923004244256
13255,ETFA,0.880396162466967,0.0202224559663731,0.106369189335697,-0.0659242774029508,0.956996647955386
13256,MYO5C,0.880482321633277,-0.00288054467969957,0.0077909506801884,-0.0135520400395875,0.956996647955386
13257,TM9SF2,0.880484736063888,0.00800513621281346,0.0771127924180125,-0.0611025199923856,0.956996647955386
13258,CTD-2005H7.1,0.881659142208104,0.00175340438623679,0.011207144726085,-0.00770033595361141,0.957149017539361
13259,EFCAB6,0.881193540060309,-0.000168114469212788,0.0106174351780714,-0.010953664116497,0.957149017539361
13260,GRPEL1,0.882006350554664,-0.0108354132927618,0.0361994375612671,-0.0578702641467907,0.957149017539361
13261,HBZ,0.881045273267899,-0.000905538382249743,0.0108854742543976,-0.0126965510188971,0.957149017539361
13262,IFNAR2,0.880949684335442,-0.00467572222331963,0.026748476484767,-0.0360999209314062,0.957149017539361
13263,LINC01460,0.881785192151865,0.00026557007858499,0.00840048004727007,-0.00786933989010009,0.957149017539361
13264,LRP1,0.882104757306649,-0.00547931528131183,0.0239183313636916,-0.0348769619263153,0.957149017539361
13265,MMEL1,0.881730522991122,0.00112199764138403,0.00814021944396157,-0.00589622416119352,0.957149017539361
13266,NHLRC1,0.880994241880428,0.000366463475595206,0.0123246711511793,-0.0115917441999889,0.957149017539361
13267,NKD2,0.881534280810163,0.00418957161558156,0.0230327462404366,-0.0146536030092735,0.957149017539361
13268,PANX1,0.881834543094165,0.00284837101589779,0.0315357351185486,-0.025838993086753,0.957149017539361
13269,PTGER2,0.881236318734303,3.36309884491478e-05,0.00849293899272754,-0.00842567701582924,0.957149017539361
13270,RECQL5,0.881659080204062,-0.00256595826837399,0.0117039757514227,-0.0168358922881707,0.957149017539361
13271,RP11-162A12.2,0.881657524681675,-0.00469606796086815,0.0124329906799001,-0.0218251266016364,0.957149017539361
13272,RP11-287D1.2,0.88178922791802,-0.00191381832785037,0.00538439156960746,-0.0092120282253082,0.957149017539361
13273,RP11-351I21.11,0.882031966205022,0.000892371178070681,0.00678665854416906,-0.0050019161880277,0.957149017539361
13274,RP11-799B12.4,0.8818423855029,0.000928621451929992,0.00695548192338576,-0.00509823901952578,0.957149017539361
13275,RP5-903G2.2,0.880999011805211,0.00159780368389843,0.00992007099336001,-0.00672446362556315,0.957149017539361
13276,SCAF8,0.882139512207358,0.00280677718319114,0.0321165286962656,-0.0265029743298833,0.957149017539361
13277,SLC2A9,0.881984990476919,0.00175255613587609,0.0107662917887383,-0.00726117951698617,0.957149017539361
13278,SYN3,0.882152748485163,0.00443719707041698,0.0241708403840805,-0.0152964462432465,0.957149017539361
13279,USP43,0.882044084567625,-0.000922445938203274,0.00854493668233272,-0.0103898285587393,0.957149017539361
13280,XPO6,0.88206505097537,0.00377980027020111,0.0432103484888181,-0.0356507479484159,0.957149017539361
13281,CD34,0.882313460581031,-0.00170099986847986,0.00651381655482661,-0.00991581629178633,0.957188087209253
13282,RP11-468E2.5,0.882388046526512,0.000778817675122102,0.00670403263141363,-0.00514639728116943,0.957188087209253
13283,STAT4,0.882379048707193,0.00125153136161279,0.00798202483798042,-0.00547896211475485,0.957188087209253
13284,FAM189A2,0.88249788041098,0.000318073455144711,0.00767952176096068,-0.00704337485067125,0.957235167031151
13285,MOXD1,0.882740774601866,0.00114032841653696,0.00748598499838672,-0.0052053281653128,0.957426557865133
13286,PIK3C3,0.883233271066296,0.0109875837169821,0.064559861639936,-0.0425846942059719,0.957888619809894
13287,RP11-596C23.2,0.883323378203335,0.00686793980373647,0.0363638021131742,-0.0226279225057013,0.957914243736875
13288,WAS,0.883407698928344,-0.00234812067172925,0.00732418014081411,-0.0120204214842726,0.957933589242813
13289,DDI2,0.883540742026416,-0.00307160918505912,0.0227726927884823,-0.0289159111586005,0.958005760543203
13290,RNLS,0.883640999650425,-0.00296719877234565,0.00785039757443887,-0.0137847951191302,0.958042375016025
13291,MCOLN3,0.883905983781267,-0.0122802970942692,0.035276158583633,-0.0598367527721714,0.95818726536526
13292,RAB2A,0.88390763628531,0.0179401289337433,0.120195906567334,-0.0843156486998474,0.95818726536526
13293,CBFB,0.884057842960689,-0.00729809866618414,0.0415404600009184,-0.0561366573332867,0.958277306063917
13294,DTWD1,0.884215650699854,0.00368789694008148,0.0439126764907201,-0.0365368826105571,0.958277306063917
13295,LPL,0.884256718816423,-0.00580193638930932,0.0162098943410803,-0.0278137671196989,0.958277306063917
13296,RCN3,0.884215946616855,-0.00336958678746917,0.0240630871866234,-0.0308022607615617,0.958277306063917
13297,RP11-126K1.9,0.88434974877812,0.0007142593981869,0.00646093344757882,-0.00503241465120502,0.958306048743621
13298,KCNJ11,0.884514454606025,0.00312098028065246,0.0191971033873685,-0.0129551428260636,0.958334482476467
13299,PPIP5K1,0.884565886579138,-0.000884680015552843,0.010885395376572,-0.0126547554076777,0.958334482476467
13300,TRIM73,0.884575516478382,-0.000263988643575656,0.0145000806995103,-0.0150280579866616,0.958334482476467
13301,ZKSCAN3,0.884653482096067,0.00436013687472759,0.0271044708432383,-0.0183841970937832,0.958346892979643
13302,ABR,0.885204749810544,-0.00521383772593913,0.0176266405772955,-0.0280543160291738,0.958543719835383
13303,LIG4,0.885067087459246,0.000895020566752051,0.0178939150399385,-0.0161038739064344,0.958543719835383
13304,MAPK15,0.885205628676501,-0.00276405348362195,0.00823961097468273,-0.0137677179419266,0.958543719835383
13305,MYT1L,0.88523431743004,0.00867718855448321,0.0542458865767207,-0.0368915094677543,0.958543719835383
13306,NRDC,0.885143845305967,0.0122036705130044,0.0997896696476339,-0.0753823286216252,0.958543719835383
13307,SLC39A8,0.885138579515704,6.36511125082905e-05,0.00739147394592029,-0.00726417172090371,0.958543719835383
13308,ACBD7,0.885316886748646,0.00122778733711487,0.0199843464296489,-0.0175287717554191,0.958561092663153
13309,AKT1S1,0.886153728757297,-0.00218588879732537,0.0651186926040248,-0.0694904701986755,0.958661194714673
13310,EFNB3,0.88599491858806,0.00566007504689333,0.0319920580206243,-0.0206719079268377,0.958661194714673
13311,IGHV3-23,0.885980335060555,-0.00143597140108371,0.00840232731554956,-0.011274270117717,0.958661194714673
13312,LINC01019,0.885623152476223,-0.00151402434106498,0.00789030972719462,-0.0109183584093246,0.958661194714673
13313,LPXN,0.886085493306863,-0.00258765576169096,0.00743131668445433,-0.0126066282078363,0.958661194714673
13314,P2RX5,0.885818642294129,0.000669395957824817,0.00703290947515128,-0.00569411755950164,0.958661194714673
13315,SF3B6,0.885574471147522,0.00173172669626798,0.0750887464069042,-0.0716252930143683,0.958661194714673
